Zipcode,Population
22727,4795.0
22730,193.0
22716,1024.0
22732,318.0
22734,3405.0
22810,791.0
22821,5489.0
22850,1068.0
22851,6129.0
22901,33109.0
22903,39392.0
22015,44918.0
22031,31890.0
22042,34124.0
22079,34496.0
22153,31141.0
22203,22932.0
22205,19195.0
22207,33191.0
22211,1021.0
22407,57950.0
23389,66.0
23114,18558.0
23160,2661.0
23173,2091.0
23187,242.0
23238,25961.0
23250,0.0
23313,74.0
23398,48.0
23408,42.0
23414,56.0
23422,147.0
23453,36321.0
23460,1866.0
23486,126.0
23511,14110.0
23551,801.0
23709,417.0
23806,1868.0
23884,70.0
23891,4879.0
23909,750.0
23875,11932.0
23970,7900.0
23454,60390.0
23831,36369.0
23937,2174.0
23040,4307.0
23071,1580.0
23156,1601.0
23002,10046.0
23322,63764.0
27603,51127.0
27604,44938.0
27605,4880.0
27938,1349.0
27943,481.0
27948,11071.0
27019,3781.0
27055,14011.0
27107,47093.0
27207,3374.0
27979,1742.0
27013,6105.0
27021,17735.0
27025,11293.0
27239,8953.0
27243,4335.0
27253,29369.0
27262,23654.0
27284,52849.0
27292,39016.0
27316,7414.0
27317,16239.0
27341,6171.0
27349,5467.0
27371,8825.0
27516,40515.0
27524,13820.0
27529,46779.0
27542,9400.0
27831,3626.0
27832,3070.0
27841,37.0
27860,2039.0
27862,648.0
27865,2483.0
27872,391.0
27884,1108.0
27893,39294.0
27915,830.0
27921,4959.0
27829,1644.0
27830,4787.0
27845,2881.0
27847,631.0
27858,58254.0
27876,1306.0
27882,7527.0
27889,26818.0
27923,517.0
27040,11261.0
27591,19589.0
27544,4564.0
27562,1806.0
27581,4727.0
27041,8058.0
27050,4040.0
27052,10020.0
27105,40596.0
27109,2475.0
28707,120.0
28709,2469.0
28464,1896.0
28519,308.0
28527,1101.0
28528,650.0
28529,2192.0
28012,21381.0
28027,61133.0
28032,3296.0
28052,34847.0
28076,614.0
28081,27087.0
28090,7839.0
28129,5570.0
28146,27006.0
28167,2661.0
28211,30126.0
28213,38650.0
28216,50908.0
28277,67692.0
28278,24109.0
28303,29441.0
28314,54950.0
28330,459.0
28347,2226.0
28351,4498.0
28357,2840.0
28369,2594.0
28371,7421.0
28392,1537.0
28428,6517.0
28433,4887.0
28435,2020.0
28450,2609.0
28461,18322.0
28462,12020.0
28537,117.0
28547,19493.0
28552,132.0
28557,15106.0
28560,27774.0
28562,39252.0
28570,21851.0
28574,17303.0
28579,529.0
28373,2701.0
28364,15002.0
28366,5076.0
28377,13032.0
28698,1931.0
28725,33.0
28734,26780.0
28735,287.0
28741,3886.0
28753,10933.0
28756,4375.0
28762,6819.0
28777,10192.0
20176,51588.0
20319,69.0
20622,6135.0
20634,7114.0
20658,1054.0
20685,6423.0
20701,0.0
20724,17647.0
20740,31515.0
20748,39204.0
20817,36856.0
20854,49926.0
20868,827.0
20901,36319.0
20910,41305.0
20019,57962.0
20017,20371.0
20109,38360.0
20137,1410.0
20139,250.0
20141,6375.0
20147,62907.0
20158,4347.0
20187,16886.0
20007,26415.0
20018,20363.0
20037,15285.0
28209,21842.0
28689,1326.0
28736,805.0
28107,7463.0
28163,5599.0
28342,237.0
28629,0.0
28673,6140.0
28721,9962.0
28039,79.0
28108,101.0
28244,0.0
28280,0.0
28282,0.0
28308,399.0
28310,3778.0
28312,18656.0
28375,121.0
28424,38.0
28533,2118.0
28583,191.0
20169,22800.0
28587,359.0
28628,319.0
28647,169.0
28652,141.0
28667,537.0
28672,0.0
28720,98.0
28759,7287.0
28775,273.0
28785,7735.0
17582,2148.0
17751,7336.0
17772,2482.0
17233,5168.0
17239,247.0
17249,415.0
17101,2127.0
17212,853.0
17220,337.0
17237,1903.0
17260,1212.0
17313,10686.0
17315,25496.0
17319,11411.0
17324,3909.0
17740,12626.0
17742,27.0
17745,19243.0
17748,272.0
17760,682.0
17801,16438.0
17834,3651.0
17844,10441.0
17865,136.0
17889,2766.0
17922,4973.0
17943,91.0
17948,4995.0
20118,6.0
20119,4383.0
20130,123.0
20132,17455.0
20152,30697.0
20155,34202.0
20615,456.0
20646,20118.0
20657,18959.0
20664,2931.0
20690,754.0
20722,5918.0
20745,29512.0
20751,2411.0
20763,2030.0
20776,3350.0
20778,2103.0
20812,334.0
20816,16341.0
20852,46784.0
20861,1852.0
20871,18388.0
20001,44998.0
20020,54955.0
20105,16265.0
20166,9961.0
20175,31887.0
20186,14459.0
20191,29666.0
20194,13020.0
20601,26029.0
80128,35689.0
81091,720.0
81151,1612.0
81120,1926.0
81121,290.0
81122,8036.0
81201,8999.0
81210,283.0
81225,1247.0
81251,153.0
81253,622.0
81131,1212.0
81146,608.0
81422,644.0
81424,1088.0
81426,150.0
81505,9226.0
81522,20.0
81335,35.0
81430,652.0
81434,169.0
81615,2883.0
81623,15465.0
81625,12353.0
81630,847.0
81631,8302.0
81645,1138.0
81648,2856.0
81656,255.0
80928,1324.0
80749,275.0
80754,150.0
80757,348.0
80758,3862.0
80804,279.0
80815,724.0
80816,5587.0
80817,29006.0
80835,999.0
80862,50.0
80863,12322.0
80547,1669.0
80425,305.0
80466,3678.0
80524,33575.0
80615,8023.0
80621,11893.0
80623,946.0
80729,567.0
80740,162.0
80906,36834.0
80921,20962.0
80930,1652.0
80021,32245.0
80031,36283.0
80101,430.0
80110,21794.0
80117,2621.0
93242,3748.0
83114,1037.0
92587,17157.0
92590,3951.0
92620,46966.0
92630,61081.0
92657,9768.0
92660,35935.0
92694,25906.0
92704,89993.0
92867,44868.0
92880,66557.0
92886,49644.0
92562,64222.0
92019,43200.0
92805,73043.0
92596,25363.0
92780,62017.0
92010,15551.0
92011,24899.0
92055,12926.0
92058,46463.0
92081,28976.0
92132,0.0
92134,216.0
92135,851.0
92140,3112.0
92145,2096.0
92147,569.0
92155,528.0
92222,0.0
92322,696.0
92344,22259.0
92378,154.0
92385,296.0
92391,3227.0
92395,41384.0
92603,20206.0
92617,16942.0
92637,16330.0
92678,532.0
92394,36017.0
92544,47275.0
92067,9127.0
92250,8645.0
92364,0.0
92545,40732.0
92626,51133.0
93001,33765.0
93013,16603.0
93041,24351.0
93101,32157.0
93206,1978.0
93004,30218.0
93021,37093.0
93022,7154.0
93222,1542.0
93234,6865.0
76248,38437.0
76821,4739.0
76824,15.0
76832,651.0
76842,177.0
76853,1520.0
76857,1714.0
76873,35.0
76901,28427.0
76904,35256.0
76905,13554.0
76932,3743.0
76559,5419.0
76565,34.0
76574,18502.0
76637,549.0
76653,967.0
76665,2385.0
76670,1470.0
76690,1059.0
76693,1467.0
76705,29679.0
76862,174.0
76871,704.0
76890,1013.0
76930,111.0
76937,45.0
76940,115.0
76958,164.0
76953,50.0
76116,49081.0
76132,26545.0
76225,3278.0
76233,3397.0
76249,7918.0
76253,268.0
76255,5435.0
76266,15098.0
76270,1875.0
76271,1671.0
76351,1723.0
76228,881.0
76354,11655.0
76371,1702.0
76377,931.0
76384,12486.0
76389,1293.0
75032,31174.0
75057,14382.0
75058,2759.0
75065,12037.0
75647,12249.0
75559,5104.0
75563,4896.0
75630,2330.0
75602,22016.0
75604,31860.0
75633,14119.0
75644,12700.0
79706,23489.0
79739,1047.0
79766,6597.0
79835,12533.0
79848,725.0
79902,20750.0
79904,34060.0
79847,72.0
79853,3048.0
79908,4798.0
79930,30029.0
79003,232.0
79009,2011.0
79015,21714.0
79019,1734.0
79024,458.0
79034,681.0
79035,4824.0
79056,64.0
79064,2216.0
79070,10280.0
79078,255.0
79088,5760.0
79093,56.0
79097,1002.0
79007,14314.0
79025,36.0
79027,5093.0
79039,916.0
79044,660.0
79053,199.0
79084,2403.0
79101,2372.0
79107,34875.0
79118,20967.0
79121,6714.0
79229,396.0
79231,85.0
79250,1486.0
79106,28360.0
79230,122.0
79233,104.0
79235,3692.0
79243,69.0
79245,2479.0
79255,720.0
79313,1750.0
79314,85.0
79343,1568.0
79364,7768.0
79372,1248.0
79373,2998.0
79401,7715.0
79406,6871.0
79535,97.0
79537,40.0
79544,431.0
79602,22703.0
79713,344.0
73855,78.0
73857,717.0
73901,177.0
74085,2336.0
74119,3365.0
74337,5442.0
74075,25099.0
74081,1748.0
74105,25348.0
74110,14700.0
74131,3241.0
74134,16719.0
74331,6634.0
74349,273.0
74369,2055.0
74447,16859.0
74720,471.0
74750,359.0
74756,792.0
74006,26484.0
74010,11004.0
74014,37549.0
74016,6021.0
74038,2094.0
74055,42764.0
74060,492.0
74068,57.0
74072,1863.0
74563,2112.0
74741,959.0
74745,9959.0
74759,1319.0
74824,1494.0
74827,388.0
74839,709.0
74854,1845.0
74859,5995.0
74872,3637.0
74881,4867.0
74883,2529.0
74931,1217.0
74963,525.0
74084,604.0
74103,2066.0
74120,4950.0
74127,16279.0
74145,18604.0
74350,795.0
74403,30226.0
74421,4544.0
74428,1241.0
74454,3057.0
74455,3031.0
74462,7679.0
74464,31820.0
74002,1988.0
74012,61534.0
74020,7214.0
74022,1968.0
63536,890.0
63538,341.0
63539,201.0
73566,1935.0
73654,672.0
73658,198.0
73664,1117.0
73718,641.0
73724,980.0
73730,816.0
73754,1199.0
73766,1233.0
73773,1799.0
73844,232.0
73942,13847.0
73947,431.0
73026,10574.0
73028,3710.0
73034,45033.0
73052,6562.0
73058,304.0
73063,695.0
73064,22545.0
73082,2887.0
73104,2234.0
73118,14072.0
73128,4934.0
73134,4634.0
73135,22049.0
73141,2580.0
73160,57199.0
73434,531.0
73440,304.0
73442,333.0
73447,1349.0
75230,27144.0
75236,17762.0
75410,5126.0
75435,1513.0
75437,1328.0
75167,10178.0
75180,24099.0
75203,16441.0
75209,14114.0
75215,15145.0
75218,22282.0
75228,74362.0
75234,31728.0
75237,19634.0
75247,661.0
75401,18589.0
75402,16311.0
75407,15633.0
75418,13917.0
75431,2135.0
75450,190.0
75451,1014.0
75452,4612.0
75471,1299.0
76682,2610.0
76692,10177.0
76706,37062.0
62935,1698.0
62964,1431.0
62970,694.0
62983,1403.0
62994,511.0
62060,4671.0
62022,846.0
62036,767.0
62054,809.0
62081,355.0
62091,287.0
62092,2932.0
62956,931.0
62957,1140.0
62960,11596.0
62962,76.0
62963,624.0
62984,1869.0
62988,1617.0
62011,195.0
62016,3654.0
62017,903.0
62021,932.0
62028,1340.0
62838,1809.0
62818,213.0
62819,463.0
62821,7389.0
62843,93.0
62859,5602.0
62865,1996.0
62881,11193.0
62883,845.0
62896,11984.0
62899,1879.0
62901,26752.0
76704,7984.0
62905,687.0
62953,325.0
62231,7378.0
62238,697.0
62249,15764.0
62266,172.0
62271,2227.0
62294,14304.0
62316,714.0
62321,4107.0
62330,1902.0
62344,96.0
62051,857.0
62059,726.0
62078,100.0
62095,10705.0
62097,2959.0
62215,1786.0
62236,13329.0
15727,177.0
15737,107.0
15738,188.0
15746,133.0
15750,397.0
16617,2708.0
16621,693.0
16624,238.0
16625,3917.0
16631,51.0
16639,1437.0
16646,2401.0
16657,1351.0
16669,2140.0
16720,1247.0
16729,900.0
16735,6055.0
16738,2455.0
16745,580.0
16748,2631.0
16841,5870.0
16335,27960.0
16245,206.0
16313,1662.0
16322,96.0
16344,588.0
16347,2524.0
16351,1489.0
16352,257.0
16370,147.0
16411,1682.0
16426,3870.0
16436,613.0
16443,1236.0
16501,2150.0
16505,16415.0
16633,238.0
16637,2367.0
16652,18340.0
16659,338.0
16661,872.0
16670,43.0
16672,273.0
16685,170.0
16686,13268.0
16731,2565.0
16732,373.0
16822,2059.0
16823,29255.0
16826,635.0
16830,13658.0
16839,636.0
16854,829.0
16870,7001.0
16872,1486.0
16912,1781.0
16920,2097.0
16930,1306.0
16936,1986.0
08247,941.0
08310,1478.0
08311,2161.0
08317,1376.0
08322,10680.0
12203,30625.0
12204,7196.0
12206,15591.0
12010,28787.0
12018,7466.0
12032,818.0
12041,453.0
12046,966.0
12068,2993.0
12071,364.0
12072,2843.0
12074,2694.0
12095,12370.0
12138,3327.0
12149,2425.0
12159,7968.0
12170,4915.0
12193,1945.0
12197,2265.0
12741,220.0
12583,2467.0
12549,11156.0
12578,2123.0
12582,6272.0
12589,17463.0
12594,4380.0
12701,11061.0
12719,1305.0
12725,183.0
12736,96.0
12746,1271.0
12747,1552.0
12923,595.0
12930,774.0
12546,2934.0
12886,216.0
12887,4788.0
12918,2252.0
12920,2631.0
12837,1018.0
12878,716.0
12911,27.0
12943,230.0
12944,4417.0
12986,6157.0
12989,953.0
12934,1030.0
12993,1508.0
12962,5553.0
12964,190.0
12965,560.0
12996,2030.0
12759,1482.0
12762,413.0
07103,31924.0
07106,32658.0
07010,24661.0
07013,26284.0
07018,28741.0
07073,9236.0
10597,1154.0
10913,5626.0
10919,1331.0
10924,13388.0
10950,49712.0
10707,10253.0
10710,27602.0
10925,4061.0
10941,13242.0
10964,1367.0
10968,2249.0
10987,3280.0
10958,3121.0
10989,10333.0
10994,7652.0
10536,10775.0
10541,26371.0
10594,5076.0
10566,23977.0
10573,38958.0
10583,40054.0
10704,32125.0
10706,8776.0
10920,8877.0
10921,3856.0
10930,8784.0
10954,23226.0
10962,5581.0
10973,2322.0
10975,291.0
10976,2699.0
10996,6612.0
10535,685.0
10007,6740.0
10019,39505.0
10020,0.0
10021,45261.0
10038,22300.0
10039,27471.0
10165,0.0
10167,0.0
10278,0.0
10280,9845.0
10302,17758.0
10303,24562.0
10457,74010.0
10464,4300.0
10986,1696.0
10992,9197.0
10507,6859.0
10003,56767.0
10009,59799.0
10011,50404.0
14724,2505.0
14775,2461.0
14782,2549.0
14803,855.0
14810,12621.0
07712,38490.0
07718,7354.0
07722,10079.0
07733,16713.0
07734,12851.0
07746,18766.0
07830,6945.0
07840,29947.0
07851,84.0
07860,25873.0
07930,8285.0
07935,289.0
07946,3136.0
07977,597.0
07981,9135.0
07865,1918.0
07932,10129.0
07940,17311.0
07979,510.0
07060,45676.0
07062,13011.0
07063,13877.0
07070,18480.0
07072,6238.0
07076,24016.0
07080,23916.0
07202,41590.0
07440,4493.0
07442,11163.0
07446,14952.0
07508,22736.0
07461,19065.0
07470,54992.0
07502,16798.0
07522,18957.0
07621,27513.0
14701,40070.0
07627,5007.0
07029,17760.0
07027,4315.0
07081,17318.0
07457,4206.0
07605,9137.0
07720,4272.0
07801,26070.0
07028,7699.0
07204,13560.0
07480,16565.0
07643,10868.0
07702,4000.0
07928,19355.0
07980,2317.0
07417,10810.0
07458,11590.0
72663,520.0
72672,272.0
72687,5920.0
72703,31581.0
72715,16068.0
72734,7814.0
02638,3479.0
02035,17348.0
02333,14222.0
02666,808.0
02763,1815.0
02339,14332.0
02464,3136.0
02633,3859.0
02703,44121.0
02833,775.0
02631,9782.0
02745,24419.0
02863,19366.0
02896,11977.0
02904,29480.0
02909,43291.0
02917,14079.0
02360,58024.0
02375,10038.0
02047,47.0
02203,0.0
02357,1234.0
02457,1622.0
02553,115.0
02557,4647.0
02561,479.0
02562,3194.0
02564,250.0
02584,10.0
02637,125.0
02641,236.0
02643,9.0
02651,26.0
02663,120.0
02791,284.0
02802,1078.0
02826,611.0
02841,1442.0
02872,239.0
02873,315.0
02876,250.0
02912,1383.0
02780,49807.0
02808,2327.0
02812,1424.0
02818,18299.0
02825,5263.0
02827,2078.0
02857,9116.0
02881,7715.0
02898,1324.0
02907,28013.0
02332,15444.0
72587,131.0
00951,8.0
00960,2429.0
72022,16497.0
72024,3384.0
72026,325.0
72041,1417.0
72046,4774.0
72055,950.0
72063,1875.0
72072,448.0
72079,606.0
72085,168.0
72087,2337.0
72101,2923.0
72120,31719.0
72121,2966.0
72122,886.0
72139,234.0
72152,288.0
72156,525.0
72165,15.0
72173,9328.0
72212,12970.0
72320,1599.0
72328,28.0
72830,15356.0
72631,4120.0
72642,1787.0
72729,192.0
72769,690.0
72821,2121.0
72832,1006.0
72835,737.0
72854,780.0
72944,3555.0
72947,4613.0
72461,3720.0
72434,1950.0
72435,452.0
72444,1634.0
72111,1291.0
72125,871.0
72130,805.0
72141,639.0
72501,25612.0
72513,2848.0
72521,5074.0
72527,513.0
72419,1385.0
72426,175.0
72437,3808.0
72555,128.0
72583,1817.0
03853,542.0
03601,437.0
03779,840.0
03852,624.0
03047,1648.0
03255,1892.0
03456,688.0
03079,28932.0
03254,4072.0
03304,7698.0
03046,2805.0
03231,266.0
03238,120.0
03245,2181.0
03249,7103.0
03258,2580.0
03285,2000.0
03293,84.0
03575,132.0
03586,664.0
03593,410.0
03032,5222.0
03037,4350.0
03042,6710.0
03044,4402.0
03049,7759.0
03062,27331.0
03086,3745.0
03110,21879.0
03225,3633.0
03261,4299.0
03268,1223.0
03291,25.0
03449,1832.0
03458,6786.0
03031,11460.0
03038,33491.0
03045,13777.0
03102,32292.0
03106,13954.0
97038,15758.0
97055,18039.0
97058,19775.0
97064,3385.0
97106,4836.0
97107,1670.0
97109,608.0
97112,2275.0
97115,4137.0
97140,25049.0
97148,3404.0
97219,40946.0
97230,40433.0
97459,13819.0
97470,20035.0
97478,38743.0
97480,288.0
97489,816.0
97492,770.0
01562,11801.0
01564,7954.0
01568,7532.0
01571,11608.0
01590,9184.0
01605,28696.0
01606,19258.0
01719,5287.0
01008,1194.0
01012,528.0
01013,22943.0
01029,760.0
01031,1192.0
01032,590.0
01056,21352.0
01060,15407.0
01069,8753.0
01070,562.0
01077,9650.0
01083,3148.0
01095,14569.0
01098,1117.0
01129,7220.0
01237,2755.0
01244,82.0
01247,15725.0
01253,734.0
01266,1380.0
01330,1468.0
01331,13205.0
01340,1689.0
01350,95.0
01438,635.0
01902,47081.0
04910,1945.0
04951,922.0
04952,1941.0
04605,13555.0
04671,517.0
04021,6232.0
04254,3040.0
04346,1814.0
04256,2967.0
04041,1836.0
04085,1972.0
01913,17082.0
01922,2829.0
01930,29546.0
01701,32061.0
01602,23812.0
01611,2466.0
04735,559.0
04740,1172.0
04746,480.0
04757,2880.0
04777,404.0
04783,459.0
04858,1363.0
04276,5749.0
04074,19459.0
01864,15476.0
01876,29692.0
01880,26062.0
01906,27773.0
01923,27419.0
01929,3632.0
01940,13143.0
01028,16063.0
01033,6310.0
01037,755.0
01005,5228.0
01027,17872.0
01038,2853.0
01054,1972.0
01084,154.0
01092,1191.0
01103,2430.0
01107,11474.0
01119,13091.0
01236,1422.0
01245,870.0
01254,985.0
01262,1196.0
01338,138.0
01368,1363.0
01453,41336.0
01460,9538.0
01462,11087.0
01475,10613.0
01519,6548.0
01532,14846.0
01534,6406.0
01535,4761.0
01585,4606.0
01050,2343.0
01108,28449.0
01128,2695.0
01235,2666.0
01001,17423.0
01026,1018.0
04451,216.0
04455,922.0
04923,465.0
04924,2277.0
04929,934.0
04943,1684.0
04956,798.0
04976,9722.0
04984,628.0
04046,7704.0
04002,7422.0
04017,412.0
04042,4416.0
04047,1846.0
04050,207.0
04055,3828.0
04062,17842.0
24084,11090.0
24185,709.0
24382,13833.0
24058,173.0
24112,31141.0
24175,8001.0
24280,825.0
24413,172.0
24474,417.0
24083,3153.0
24916,747.0
24578,1007.0
24637,4024.0
24843,114.0
24460,1367.0
24527,2890.0
25173,362.0
25187,841.0
25234,1359.0
25239,1802.0
25247,568.0
25251,599.0
25253,2281.0
25260,1419.0
25267,643.0
25314,15716.0
25420,3685.0
27020,6083.0
27027,4575.0
27030,37145.0
27048,8615.0
27053,2811.0
27104,29439.0
27106,47610.0
27814,2019.0
27818,1242.0
27822,7894.0
27011,5499.0
27012,26050.0
27014,766.0
27017,9360.0
27870,26985.0
27885,1076.0
27926,1682.0
27947,1729.0
27959,2869.0
27965,732.0
27974,1289.0
27985,343.0
27922,895.0
27936,1223.0
27939,2370.0
27950,2148.0
27954,6788.0
27970,2995.0
27878,2084.0
27883,3201.0
27909,39940.0
27242,2103.0
27249,13131.0
27260,25361.0
27281,3017.0
27295,38264.0
27314,1153.0
27357,7701.0
27508,1651.0
27522,11624.0
27526,43455.0
27563,5034.0
27589,8672.0
27596,17898.0
27705,49479.0
27713,52169.0
27821,249.0
27824,2132.0
27846,3361.0
27855,5985.0
27310,7225.0
27358,14583.0
27376,8748.0
27403,21751.0
27455,29553.0
27510,15494.0
27521,6397.0
27546,20288.0
27551,1803.0
27565,25568.0
27569,7857.0
27583,6725.0
27592,16234.0
27606,46393.0
27817,6963.0
27819,246.0
27820,2571.0
27826,1263.0
27827,23.0
27849,1592.0
27043,6986.0
27047,968.0
27203,21777.0
27212,1915.0
27229,3440.0
27231,1674.0
27258,6565.0
27298,9660.0
27051,8246.0
27233,3054.0
27046,2131.0
27252,2715.0
27407,50032.0
27553,2371.0
27812,2567.0
27837,6561.0
27843,1570.0
27888,2577.0
27856,16797.0
27942,951.0
28778,11054.0
28902,1271.0
28909,1411.0
28104,29944.0
28109,389.0
28117,37347.0
28125,2179.0
28128,7237.0
28166,9816.0
28203,14820.0
28215,57230.0
28305,5845.0
28326,20875.0
28332,542.0
28339,7246.0
28341,4500.0
28348,34428.0
28352,25851.0
28358,39812.0
28409,32556.0
28420,3746.0
28390,23905.0
28344,3785.0
28360,14886.0
28391,5403.0
28401,23203.0
28708,593.0
28712,19251.0
28717,1735.0
28742,2910.0
28747,2315.0
28748,12376.0
28754,9185.0
28781,907.0
28786,20516.0
28904,8349.0
28905,2809.0
28273,36746.0
28328,28548.0
28340,10321.0
28345,11940.0
28349,3552.0
28350,220.0
28365,17459.0
28367,57.0
28382,6239.0
28384,11459.0
28501,18875.0
28508,2386.0
28523,2441.0
28582,2152.0
28594,3709.0
28613,23160.0
28622,1517.0
28532,23310.0
28618,2139.0
28646,386.0
28683,1389.0
28901,5488.0
28553,438.0
28663,589.0
28379,25252.0
28456,3717.0
28383,8874.0
28386,6225.0
28398,7877.0
28425,11742.0
28429,8218.0
28544,5329.0
28470,11566.0
28524,378.0
28530,6823.0
28556,1318.0
28573,2472.0
28621,10669.0
28631,699.0
28644,873.0
28675,6683.0
28684,2498.0
28405,31569.0
28442,1581.0
28444,1909.0
28466,10887.0
28718,371.0
28722,6731.0
28073,5552.0
28098,3673.0
28119,3400.0
28144,25030.0
28150,28176.0
28168,10431.0
28173,52656.0
28205,46507.0
28214,38170.0
28307,17714.0
28315,14071.0
28318,5188.0
28320,9580.0
28333,10432.0
28730,9709.0
28480,2546.0
28715,25995.0
28716,17163.0
28729,3576.0
28732,17322.0
28733,0.0
28001,26498.0
28007,664.0
28018,5241.0
28020,1714.0
28025,51954.0
28072,1047.0
28432,2108.0
28394,5653.0
28395,2504.0
28411,34494.0
28436,1977.0
28441,3414.0
20032,41232.0
20036,5655.0
20117,2507.0
20794,15282.0
20814,28828.0
20838,283.0
20877,38149.0
24651,6217.0
24927,190.0
24866,231.0
24869,402.0
24901,9200.0
24986,5515.0
24095,4754.0
24439,1247.0
24538,4990.0
24540,31881.0
24541,27541.0
24554,4361.0
24574,4206.0
24588,9138.0
24593,1899.0
24594,1588.0
24620,3064.0
24630,6933.0
24464,235.0
24477,10999.0
24479,1327.0
24482,4744.0
24487,308.0
24918,1850.0
24016,8725.0
24017,25323.0
20626,290.0
20650,14379.0
20662,3127.0
20667,550.0
20680,1190.0
20692,1418.0
20715,26193.0
20716,22152.0
20721,28901.0
20732,9957.0
20735,38562.0
20743,39108.0
20815,30269.0
20842,1681.0
20850,48303.0
20862,268.0
20866,14582.0
20874,60306.0
20876,26695.0
20878,64356.0
20882,13921.0
24060,54827.0
24078,7450.0
24104,3589.0
24136,3293.0
24149,3749.0
28343,1509.0
28363,1486.0
28374,17088.0
28376,42385.0
28393,1630.0
28396,2912.0
28412,37064.0
28453,3807.0
28469,5825.0
28658,26429.0
28662,46.0
28668,482.0
28676,3988.0
28705,7094.0
28723,10836.0
28740,1391.0
28743,2061.0
28749,0.0
28757,183.0
28761,8185.0
28771,8138.0
28772,1323.0
28773,3356.0
28782,6322.0
28789,5160.0
28790,3428.0
28791,15441.0
28804,21384.0
17953,498.0
17009,1968.0
17010,102.0
17033,17248.0
17044,21063.0
17829,255.0
17832,733.0
17835,310.0
17845,2034.0
17861,113.0
17866,10480.0
17929,1741.0
17002,719.0
17005,362.0
17006,1010.0
17020,9177.0
17035,931.0
17047,2759.0
17061,7046.0
17065,4367.0
17087,2867.0
17104,19856.0
17213,617.0
17214,934.0
17215,254.0
17222,10592.0
17225,20127.0
17302,2851.0
17340,10939.0
17355,246.0
17403,38730.0
80204,32306.0
85034,4322.0
85051,42223.0
85202,39095.0
85215,15969.0
85225,70168.0
85226,36707.0
85248,31990.0
85250,17445.0
85257,31426.0
85284,18436.0
85302,39430.0
85306,24697.0
85320,1497.0
85321,4873.0
85323,40729.0
85326,56102.0
85333,588.0
85335,33937.0
85336,558.0
85361,6593.0
85367,20995.0
85375,27701.0
85533,2928.0
85544,1815.0
85611,760.0
85613,5987.0
85625,1864.0
85634,6251.0
85635,34102.0
85641,25716.0
85646,1606.0
85648,18673.0
85710,56143.0
85531,345.0
85601,607.0
85603,6829.0
85609,286.0
85619,167.0
85623,4856.0
85631,3739.0
85637,1329.0
85643,8702.0
85704,30487.0
85705,56863.0
85718,27061.0
85719,45963.0
85742,26833.0
85743,29496.0
85745,37899.0
85747,24535.0
85749,19189.0
85933,2478.0
85936,4706.0
85938,1853.0
85942,108.0
85712,34892.0
85739,18247.0
85926,356.0
93247,18676.0
93249,2277.0
82725,452.0
82838,365.0
82922,71.0
82942,96.0
82050,267.0
82944,298.0
82945,413.0
82060,583.0
82210,452.0
82217,17.0
82227,181.0
82240,10352.0
82301,9291.0
82323,92.0
82332,220.0
82414,15543.0
82441,224.0
82514,1711.0
82516,448.0
82637,4202.0
82642,74.0
82644,1650.0
82710,274.0
82731,36.0
82835,291.0
82943,155.0
82059,160.0
82061,0.0
82063,157.0
82190,697.0
82222,103.0
82225,2118.0
82335,59.0
82420,987.0
82432,316.0
82442,681.0
82513,1844.0
82723,338.0
82730,1527.0
82833,0.0
82839,1271.0
82938,210.0
82219,16.0
82221,710.0
82244,471.0
82327,850.0
82433,1070.0
82512,128.0
82620,210.0
82636,4178.0
82649,1063.0
82714,163.0
82729,2255.0
82842,1000.0
82051,42.0
82054,1024.0
82055,176.0
75650,9005.0
75657,7871.0
61849,1765.0
61865,1334.0
61878,1396.0
61882,713.0
61883,4279.0
61932,464.0
61957,2211.0
61525,9268.0
61528,2916.0
61540,2769.0
61543,180.0
61547,4152.0
61564,1058.0
61565,1481.0
61610,5653.0
61812,418.0
61815,257.0
61820,36455.0
61843,2326.0
61844,843.0
61850,510.0
61857,194.0
61858,2908.0
61863,683.0
61866,14270.0
61910,4142.0
61913,1399.0
61741,1593.0
61742,1249.0
61750,103.0
61759,1813.0
61814,1289.0
61834,8492.0
61845,275.0
61846,5007.0
61851,269.0
61873,6520.0
61874,7846.0
61875,849.0
61924,2426.0
61930,542.0
61931,1277.0
61936,161.0
61942,1222.0
61364,19546.0
61322,1449.0
61332,96.0
61349,823.0
61418,639.0
61419,147.0
61424,94.0
61427,2174.0
61435,70.0
61477,518.0
61478,319.0
61535,1359.0
61539,223.0
79733,207.0
79738,254.0
79855,2254.0
61467,1086.0
61468,56.0
61482,642.0
61517,3354.0
61531,3334.0
61532,640.0
61536,2822.0
61541,109.0
61542,3665.0
61554,43456.0
61570,1758.0
61730,291.0
61734,2891.0
61735,527.0
61736,1760.0
61011,2357.0
61012,2711.0
61019,3429.0
61021,23138.0
61038,975.0
61042,468.0
61070,1438.0
61073,19434.0
61075,1044.0
61250,2622.0
61260,972.0
61264,10716.0
61273,3218.0
61276,90.0
61277,3064.0
61282,7826.0
61312,504.0
61319,1096.0
61335,493.0
61341,7593.0
61346,59.0
61360,3614.0
61367,706.0
61370,1438.0
61412,1498.0
61422,3180.0
61423,574.0
61425,304.0
61439,220.0
61448,3687.0
61462,11713.0
61469,2172.0
61470,554.0
61472,537.0
61474,209.0
61475,153.0
61489,944.0
61519,237.0
61526,926.0
